Serial,LocationCode,TimeGroup,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240102143001,01,2024-01-02 14:30:00,2.95005,1010.05,26.07,51.61,12507.5,36.418
20240102144001,01,2024-01-02 14:40:00,3.3161000100000004,1010.0350000000001,25.55,53.08,10567.583999999999,26.281
20240102145001,01,2024-01-02 14:50:00,3.1355700200000003,1009.9799999999999,25.21,54.29,9687.001,22.134
20240102150001,01,2024-01-02 15:00:00,3.10424999,1009.9440000000001,24.81,55.6,9726.583999999999,22.022
20240102151001,01,2024-01-02 15:10:00,3.05713999,1009.9620000000001,24.54,56.470000000000006,9151.083,19.703
20240102152001,01,2024-01-02 15:20:00,3.5257199900000002,1010.006,24.490000000000002,56.870000000000005,8138.250999999999,15.993
20240102153001,01,2024-01-02 15:30:00,2.6945300199999997,1010.094,24.32,58.04,7892.416,14.799000000000001
20240102154001,01,2024-01-02 15:40:00,1.0056100300000002,1010.165,24.3,58.36,7334.166,12.803999999999998
20240102155001,01,2024-01-02 15:50:00,0.41581,1010.195,24.3,58.11,6381.582,9.859
20240102160001,01,2024-01-02 16:00:00,1.32789003,1010.2520000000001,24.25,58.25,5305.1669999999995,6.894
20240102161001,01,2024-01-02 16:10:00,3.53933002,1010.387,23.990000000000002,59.04,4407.249,4.8020000000000005
20240102162001,01,2024-01-02 16:20:00,0.0,1010.3799999999999,23.57,60.379999999999995,3978.5,3.9189999999999996
20240102163001,01,2024-01-02 16:30:00,0.0,1010.356,23.259999999999998,61.260000000000005,3725.835,3.505
20240102164001,01,2024-01-02 16:40:00,1.5039799999999999,1010.348,23.05,62.339999999999996,2538.582,1.72
20240102165001,01,2024-01-02 16:50:00,0.0,1010.415,22.65,63.57000000000001,1448.001,0.5780000000000001
20240102170001,01,2024-01-02 17:00:00,0.0,1010.549,22.18,65.77000000000001,711.749,0.134
20240102171001,01,2024-01-02 17:10:00,0.0,1010.6450000000001,21.72,68.15,348.25,0.044
20240102172001,01,2024-01-02 17:20:00,0.0,1010.784,21.41,70.57000000000001,113.75,0.01
20240102173001,01,2024-01-02 17:30:00,0.0,1010.8875,21.25,71.775,31.0425,0.0025
20240103062001,01,2024-01-03 06:20:00,0.42874999999999996,1011.1075,14.325000000000001,100.0,54.89375,0.0025
20240103063001,01,2024-01-03 06:30:00,0.252,1011.316,14.569999999999999,100.0,181.669,0.025
20240103064001,01,2024-01-03 06:40:00,0.10800000000000001,1011.466,14.85,100.0,488.66700000000003,0.1
20240103065001,01,2024-01-03 06:50:00,0.366,1011.595,15.16,100.0,925.5,0.296
20240103070001,01,2024-01-03 07:00:00,0.708,1011.7940000000001,15.440000000000001,100.0,1389.4180000000001,0.557
20240103071001,01,2024-01-03 07:10:00,1.702,1011.841,15.65,100.0,2028.334,1.152
20240103072001,01,2024-01-03 07:20:00,1.098,1011.93,15.86,100.0,2586.082,1.777
20240103073001,01,2024-01-03 07:30:00,1.058,1011.9630000000001,16.169999999999998,100.0,3726.583,3.5800000000000005
20240103074001,01,2024-01-03 07:40:00,0.709,1012.048,16.48,100.0,5264.8330000000005,6.626
20240103075001,01,2024-01-03 07:50:00,0.378,1012.189,16.9,100.0,6447.668,9.895999999999999
20240103080001,01,2024-01-03 08:00:00,0.42000000000000004,1012.3340000000001,17.52,100.0,9641.75,21.802
20240103081001,01,2024-01-03 08:10:00,0.198,1012.418,18.380000000000003,100.0,13379.001,40.93
20240103082001,01,2024-01-03 08:20:00,0.764,1012.557,19.48,100.0,13697.582999999999,45.730000000000004
20240103083001,01,2024-01-03 08:30:00,0.27599999999999997,1012.549,20.29,98.06,16763.25,64.553
20240103084001,01,2024-01-03 08:40:00,0.072,1012.5649999999999,20.990000000000002,92.8,19599.417999999998,87.148
20240103085001,01,2024-01-03 08:50:00,0.156,1012.637,22.330000000000002,85.58,24937.166999999998,140.44
20240103090001,01,2024-01-03 09:00:00,0.264,1012.6229999999999,23.43,77.24,27053.085,158.704
20240103091001,01,2024-01-03 09:10:00,0.504,1012.585,24.96,71.15,62447.721,1029.721
20240103092001,01,2024-01-03 09:20:00,0.36,1012.393,28.51,58.7,60496.409999999996,882.327
20240103093001,01,2024-01-03 09:30:00,0.564,1012.345,28.97,55.0,56866.236,781.4440000000001
20240103094001,01,2024-01-03 09:40:00,0.186,1012.29,30.119999999999997,54.29,89005.504,1430.348
20240103095001,01,2024-01-03 09:50:00,0.492,1012.14,33.260000000000005,45.19,71759.999,1030.7530000000002
20240103100001,01,2024-01-03 10:00:00,0.22199999999999998,1012.008,33.13,44.45,58968.463,721.264
20240103101001,01,2024-01-03 10:10:00,0.20666666666666667,1011.9233333333333,32.12222222222223,45.62222222222223,73779.68555555557,1056.0633333333333
20240103102001,01,2024-01-03 10:20:00,0.48857142857142855,1011.7528571428571,34.41428571428572,41.31428571428571,103910.19571428571,1704.6585714285716
20240103103001,01,2024-01-03 10:30:00,0.312,1011.649,36.03,38.21,85941.834,1370.818
20240103104001,01,2024-01-03 10:40:00,0.23399999999999999,1011.595,37.980000000000004,35.29,103057.606,1598.028
20240103105001,01,2024-01-03 10:50:00,1.14653,1011.4530000000001,37.61,34.42,48948.67,520.261
20240103110001,01,2024-01-03 11:00:00,0.31861998,1011.3100000000001,35.62,37.43,49706.229999999996,533.712
20240103111001,01,2024-01-03 11:10:00,0.79695,1011.233,35.11,38.05,46459.281,463.547
20240103112001,01,2024-01-03 11:20:00,0.3812,1011.2090000000001,33.63,40.730000000000004,36716.866,295.84000000000003
20240103113001,01,2024-01-03 11:30:00,0.0,1011.1360000000001,30.830000000000002,47.04,25478.75,149.172
20240103114001,01,2024-01-03 11:40:00,0.81054997,1011.061,28.52,53.42999999999999,23165.252,116.22200000000001
20240103115001,01,2024-01-03 11:50:00,0.9601600000000001,1010.943,27.2,57.9,18032.748,70.74600000000001
20240103120001,01,2024-01-03 12:00:00,0.674,1010.8389999999999,25.68,63.04,14209.917000000001,44.422000000000004
20240103121001,01,2024-01-03 12:10:00,0.7204599899999999,1010.7700000000001,24.740000000000002,66.97999999999999,12199.999,33.391000000000005
20240103122001,01,2024-01-03 12:20:00,0.47731998999999997,1010.6719999999999,23.59,71.64,11248.25,27.951
20240103123001,01,2024-01-03 12:30:00,0.0,1010.534,22.669999999999998,76.32000000000001,10324.5,23.357999999999997
20240103124001,01,2024-01-03 12:40:00,1.19679997,1010.558,22.18,79.55,9463.333,19.224
20240103125001,01,2024-01-03 12:50:00,0.21088,1010.525,21.71,81.1,6845.499000000001,10.217
20240103130001,01,2024-01-03 13:00:00,1.14612,1010.46,21.31,83.55,4715.335,4.924
20240103131001,01,2024-01-03 13:10:00,0.45559000000000005,1010.441,21.05,84.57000000000001,5141.626,5.863
20240103132001,01,2024-01-03 13:20:00,0.0,1010.441,20.82,84.07000000000001,5410.416,6.282
20240103133001,01,2024-01-03 13:30:00,1.05905,1010.499,20.55,84.74,3648.083,2.955
20240103134001,01,2024-01-03 13:40:00,0.22202000000000002,1010.567,20.21,86.1,4573.334,4.485
20240103135001,01,2024-01-03 13:50:00,2.18741999,1010.6139999999999,20.0,87.58,5202.834,5.929
20240103140001,01,2024-01-03 14:00:00,1.13282998,1010.6600000000001,19.96,87.86,6338.751,8.693
20240103141001,01,2024-01-03 14:10:00,0.0,1010.7950000000001,19.6,89.45,5172.4169999999995,6.297
20240103142001,01,2024-01-03 14:20:00,0.0,1010.8119999999999,19.35,89.87,6848.75,10.746
20240103143001,01,2024-01-03 14:30:00,0.31175,1010.85,19.35,86.97,5038.834,5.725
20240103144001,01,2024-01-03 14:40:00,0.0,1011.007,19.22,87.61,4455.999,4.662
20240103145001,01,2024-01-03 14:50:00,0.0,1011.061,19.09,87.6,4097.416,4.044
20240103150001,01,2024-01-03 15:00:00,0.0,1011.142,19.09,86.13,3497.335,2.926
20240103151001,01,2024-01-03 15:10:00,0.0,1011.268,19.0,86.57000000000001,2998.499,2.137
20240103152001,01,2024-01-03 15:20:00,0.0,1011.432,18.8,88.49,2011.917,1.016
20240103153001,01,2024-01-03 15:30:00,0.0,1011.566,18.7,88.0,1997.916,1.003
20240103154001,01,2024-01-03 15:40:00,0.0,1011.758,18.62,87.36,1356.917,0.49400000000000005
20240103155001,01,2024-01-03 15:50:00,0.0,1011.917,18.509999999999998,87.75,1372.667,0.516
20240103160001,01,2024-01-03 16:00:00,0.0,1012.117,18.47,88.2,957.833,0.264
20240103161001,01,2024-01-03 16:10:00,0.0,1012.3040000000001,18.25,88.96000000000001,669.417,0.13899999999999998
20240103162001,01,2024-01-03 16:20:00,0.0,1012.4309999999999,18.15,88.8,478.25,0.085
20240103163001,01,2024-01-03 16:30:00,0.0,1012.655,18.02,89.72,367.416,0.05600000000000001
20240103164001,01,2024-01-03 16:40:00,0.0,1012.824,17.81,89.19,261.24899999999997,0.03
20240103165001,01,2024-01-03 16:50:00,0.0,1013.03,17.71,89.97,186.417,0.016
20240103170001,01,2024-01-03 17:00:00,0.0,1013.22,17.21,95.27000000000001,125.66400000000002,0.01
20240103171001,01,2024-01-03 17:10:00,0.0,1013.3620000000001,16.44,99.94,78.5,0.005
20240103172001,01,2024-01-03 17:20:00,1.4455142857142858,1013.5742857142857,16.12857142857143,100.0,29.881428571428575,0.0
20240104062001,01,2024-01-04 06:20:00,3.2754833333333333,1015.9783333333334,14.300000000000002,100.0,49.721666666666664,0.0033333333333333335
20240104063001,01,2024-01-04 06:30:00,3.25987997,1015.985,14.3,100.0,176.834,0.024
20240104064001,01,2024-01-04 06:40:00,3.29118002,1016.01,14.3,100.0,486.75100000000003,0.082
20240104065001,01,2024-01-04 06:50:00,3.2429699800000003,1016.0629999999999,14.36,100.0,976.667,0.28500000000000003
20240104070001,01,2024-01-04 07:00:00,3.28607003,1016.1780000000001,14.52,100.0,1571.999,0.673
20240104071001,01,2024-01-04 07:10:00,3.42767002,1016.2629999999999,14.73,100.0,2356.584,1.424
20240104072001,01,2024-01-04 07:20:00,3.4792599699999998,1016.393,14.98,100.0,3137.917,2.449
20240104073001,01,2024-01-04 07:30:00,3.6476400599999996,1016.4950000000001,15.209999999999999,100.0,4038.75,4.004
20240104074001,01,2024-01-04 07:40:00,3.95664999,1016.539,15.530000000000001,98.97,5088.666,6.24
20240104075001,01,2024-01-04 07:50:00,0.80074,1016.655,15.780000000000001,95.63,5937.084,8.422
20240104080001,01,2024-01-04 08:00:00,0.0,1016.824,16.03,92.72999999999999,6521.334,9.966
20240104081001,01,2024-01-04 08:10:00,0.0,1016.914,16.3,90.58,7214.082,12.071
20240104082001,01,2024-01-04 08:20:00,0.0,1017.0719999999999,16.619999999999997,89.8,7620.834,13.511000000000001
20240104083001,01,2024-01-04 08:30:00,0.0,1017.2040000000001,16.830000000000002,89.07000000000001,8065.918,14.963999999999999
20240104084001,01,2024-01-04 08:40:00,0.0,1017.275,17.1,88.83,8736.167,17.518
20240104085001,01,2024-01-04 08:50:00,0.0,1017.3430000000001,17.45,87.42,9704.168,21.514
20240104090001,01,2024-01-04 09:00:00,0.0,1017.3520000000001,17.66,86.06,10590.0,25.631
20240104091001,01,2024-01-04 09:10:00,0.0,1017.3639999999999,17.84,84.15,11364.916000000001,29.531
20240104092001,01,2024-01-04 09:20:00,0.0,1017.317,18.16,80.32000000000001,12011.75,32.909
20240104093001,01,2024-01-04 09:30:00,0.0,1017.2969999999999,18.28,80.31,12240.333,34.163
20240104094001,01,2024-01-04 09:40:00,0.0,1017.249,18.73,80.0,13402.417000000001,41.419
20240104095001,01,2024-01-04 09:50:00,0.0,1017.083,19.18,77.97,15764.751,57.311
20240104100001,01,2024-01-04 10:00:00,0.0,1016.948,19.880000000000003,75.4,18355.583000000002,76.902
20240104101001,01,2024-01-04 10:10:00,0.0,1016.8059999999999,20.56,73.03,20712.416,97.833
20240104102001,01,2024-01-04 10:20:00,0.0,1016.6389999999999,21.369999999999997,70.07000000000001,22851.416999999998,117.99000000000001
20240104103001,01,2024-01-04 10:30:00,0.0,1016.543,22.240000000000002,65.76,25700.667999999998,147.197
20240104104001,01,2024-01-04 10:40:00,0.0,1016.393,23.240000000000002,62.42,29497.583000000002,193.334
20240104105001,01,2024-01-04 10:50:00,0.49609,1016.2299999999999,24.47,57.279999999999994,33309.414000000004,247.836
20240104110001,01,2024-01-04 11:00:00,0.59726001,1016.0360000000001,25.910000000000004,54.3,43835.631,425.07
20240104111001,01,2024-01-04 11:10:00,1.29766997,1015.783,28.45,48.67,49166.451,529.179
20240104112001,01,2024-01-04 11:20:00,0.9569099699999999,1015.6120000000001,30.330000000000002,43.260000000000005,51994.553,601.082
20240104113001,01,2024-01-04 11:30:00,0.9914,1015.393,31.910000000000004,38.31,74543.71699999999,1109.456
20240104114001,01,2024-01-04 11:40:00,2.2981000000000003,1015.0930000000001,33.8,33.230000000000004,73197.139,1080.191
20240104115001,01,2024-01-04 11:50:00,4.48606003,1014.818,32.79,33.15,70196.717,1035.3809999999999
20240104120001,01,2024-01-04 12:00:00,4.22388997,1014.631,31.860000000000003,33.63,60935.98100000001,821.693
20240104121001,01,2024-01-04 12:10:00,2.77222005,1014.448,30.95,34.510000000000005,85285.795,1381.827
20240104122001,01,2024-01-04 12:20:00,3.50887001,1014.265,31.04,34.37,48102.521,522.698
20240104123001,01,2024-01-04 12:30:00,3.54588003,1014.0409999999999,30.04,35.72,62282.56,887.8309999999999
20240104124001,01,2024-01-04 12:40:00,3.5583999399999997,1013.858,28.22,38.13,35363.831,296.62600000000003
20240104125001,01,2024-01-04 12:50:00,3.7068300199999995,1013.6700000000001,26.52,41.53,35890.832,360.93199999999996
20240104130001,01,2024-01-04 13:00:00,3.32952,1013.4869999999999,26.3,42.56,47234.275,539.442
20240104131001,01,2024-01-04 13:10:00,3.88627999,1013.488,26.97,41.93,38806.198,346.625
20240104132001,01,2024-01-04 13:20:00,4.16120003,1013.4799999999999,25.77,43.85,30748.916999999998,224.30900000000003
20240104133001,01,2024-01-04 13:30:00,3.6259399799999996,1013.47,25.39,45.489999999999995,31456.916000000005,228.433
20240104134001,01,2024-01-04 13:40:00,3.50358005,1013.501,25.04,47.07,22098.916,119.376
20240104135001,01,2024-01-04 13:50:00,3.7660899799999994,1013.4870000000001,23.4,51.470000000000006,13436.251,48.052
20240104140001,01,2024-01-04 14:00:00,3.8480599900000003,1013.476,22.47,53.589999999999996,8502.417,20.293
20240104141001,01,2024-01-04 14:10:00,4.170730000000001,1013.451,21.61,56.2,6417.25,11.904
20240104142001,01,2024-01-04 14:20:00,3.6648000000000005,1013.4530000000001,20.93,58.029999999999994,4917.4169999999995,6.888
20240104143001,01,2024-01-04 14:30:00,3.49050996,1013.3889999999999,20.419999999999998,59.98,4155.584,4.811
20240104144001,01,2024-01-04 14:40:00,3.38989001,1013.441,20.06,61.79,3771.166,3.9090000000000003
20240104145001,01,2024-01-04 14:50:00,3.2125999999999997,1013.4710000000001,19.72,63.0,3234.75,2.893
20240104150001,01,2024-01-04 15:00:00,3.12345001,1013.5319999999999,19.55,63.94,3109.416,2.6420000000000003
20240104151001,01,2024-01-04 15:10:00,3.12753998,1013.618,19.36,64.38,3105.5,2.616
