Serial,LocationCode,TimeGroup,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240515062006,06,2024-05-15 06:20:00,0.0,1009.2639999999999,32.285000000000004,51.201,11027.499,19.922
20240515063006,06,2024-05-15 06:30:00,0.0,1009.335,36.122,40.922000000000004,12158.167,21.072
20240515064006,06,2024-05-15 06:40:00,0.0,1009.424,36.762,37.982,11151.833999999999,18.767
20240515065006,06,2024-05-15 06:50:00,0.0,1009.45,37.989999999999995,35.153000000000006,13575.083999999999,32.631
20240515070006,06,2024-05-15 07:00:00,0.087,1009.5799999999999,39.428,31.476999999999997,15279.416000000001,45.742000000000004
20240515071006,06,2024-05-15 07:10:00,0.0,1009.6469999999999,38.088,33.326,16343.501,50.135000000000005
20240515072006,06,2024-05-15 07:20:00,0.017,1009.744,38.089999999999996,33.331,28970.75,84.077
20240515073006,06,2024-05-15 07:30:00,0.16499999999999998,1009.784,39.549,29.907,40715.897000000004,134.344
20240515074006,06,2024-05-15 07:40:00,0.034,1009.894,42.468,25.059,51339.951,241.49
20240515075006,06,2024-05-15 07:50:00,0.0,1009.867,42.799,24.048,44240.87,208.64300000000003
20240515080006,06,2024-05-15 08:00:00,0.069,1009.86,42.899,23.511000000000003,55024.801,311.35900000000004
20240515081006,06,2024-05-15 08:10:00,0.191,1009.8370000000001,43.431,22.116,61199.04299999999,390.73699999999997
20240515082006,06,2024-05-15 08:20:00,0.10400000000000001,1009.809,44.294,21.378999999999998,69080.68000000001,509.39799999999997
20240515083006,06,2024-05-15 08:30:00,0.034999999999999996,1009.936,45.341,19.651,75512.775,618.048
20240515084006,06,2024-05-15 08:40:00,0.017,1009.8219999999999,46.702,17.931,82983.282,751.381
20240515085006,06,2024-05-15 08:50:00,0.078,1009.7389999999999,45.939,18.163999999999998,86003.829,732.008
20240515090006,06,2024-05-15 09:00:00,0.139,1009.699,45.443,18.857,70353.521,514.495
20240515091006,06,2024-05-15 09:10:00,0.052000000000000005,1009.7360000000001,46.132,17.894,86816.19200000001,858.865
20240515092006,06,2024-05-15 09:20:00,0.131,1009.851,44.592,19.167,92698.443,973.211
20240515093006,06,2024-05-15 09:30:00,0.9850000000000001,1009.844,41.902,22.907,98789.30799999999,1118.928
20240515094006,06,2024-05-15 09:40:00,1.768,1009.8430000000001,38.535000000000004,28.444,101973.90800000001,1218.316
20240515095006,06,2024-05-15 09:50:00,1.558,1009.759,36.912,31.470999999999997,97006.448,1150.414
20240515100006,06,2024-05-15 10:00:00,1.123,1009.722,37.415,30.932,92921.434,1097.705
20240515101006,06,2024-05-15 10:10:00,1.523,1009.568,37.641000000000005,30.081,93217.38,1158.399
20240515102006,06,2024-05-15 10:20:00,1.027,1009.64,37.11,31.137,86444.239,1100.2350000000001
20240515103006,06,2024-05-15 10:30:00,0.986,1009.5880000000001,36.884,31.591,83813.975,1061.6280000000002
20240515104006,06,2024-05-15 10:40:00,1.6280000000000001,1009.533,36.235,33.017,86542.888,1173.356
20240515105006,06,2024-05-15 10:50:00,1.891,1009.406,36.646,32.055,98822.91,1547.26
20240515110006,06,2024-05-15 11:00:00,1.673,1009.417,37.337,31.194,104864.54,1785.3650000000002
20240515111006,06,2024-05-15 11:10:00,2.577,1009.5139999999999,37.074,31.516,88695.187,1556.849
20240515112006,06,2024-05-15 11:20:00,2.211,1009.424,35.638,34.494,94057.6,1888.848
20240515113006,06,2024-05-15 11:30:00,2.85,1009.4200000000001,35.562,35.28,82432.718,1778.0259999999998
20240515114006,06,2024-05-15 11:40:00,2.658,1009.316,36.112,34.61,76279.31999999999,1803.5639999999999
20240515115006,06,2024-05-15 11:50:00,3.3009999999999997,1009.193,35.261,36.179,69154.891,1712.163
20240515120006,06,2024-05-15 12:00:00,2.2560000000000002,1009.122,35.953,34.437,68438.115,1833.1490000000001
20240515121006,06,2024-05-15 12:10:00,3.5100000000000002,1009.1540000000001,35.953,34.729,73108.015,2062.858
20240515122006,06,2024-05-15 12:20:00,3.1710000000000003,1009.095,36.422000000000004,33.907,72246.053,2088.413
20240515123006,06,2024-05-15 12:30:00,2.457,1009.01,37.13,32.699,72990.858,2101.356
20240515124006,06,2024-05-15 12:40:00,3.145,1008.9459999999999,36.233,33.994,59577.186,1582.6370000000002
20240515125006,06,2024-05-15 12:50:00,2.9699999999999998,1008.78,35.797,35.167,67214.084,1952.527
20240515130006,06,2024-05-15 13:00:00,3.04,1008.7059999999999,35.632,35.649,65463.56799999999,1923.6169999999997
20240515131006,06,2024-05-15 13:10:00,3.066,1008.457,35.511,35.824,65342.099,1991.5849999999998
20240515132006,06,2024-05-15 13:20:00,3.4659999999999997,1008.348,35.304,36.239,62394.864,1911.9560000000001
20240515133006,06,2024-05-15 13:30:00,3.5450000000000004,1008.3889999999999,34.637,37.251999999999995,53395.476,1426.342
20240515134006,06,2024-05-15 13:40:00,2.734,1008.372,32.596,42.025999999999996,45530.967000000004,775.266
20240515135006,06,2024-05-15 13:50:00,3.1189999999999998,1008.341,33.469,40.105000000000004,49842.481,1138.147
20240515140006,06,2024-05-15 14:00:00,3.0829999999999997,1008.2610000000001,32.263999999999996,42.858,42472.402,712.525
20240515141006,06,2024-05-15 14:10:00,2.5509999999999997,1008.171,31.744999999999997,44.126999999999995,36245.746,350.779
20240515142006,06,2024-05-15 14:20:00,2.342,1008.077,31.272,45.352,31604.249,251.39600000000002
20240515143006,06,2024-05-15 14:30:00,2.089,1008.159,30.679000000000002,46.997,30380.25,235.554
20240515144006,06,2024-05-15 14:40:00,2.8400000000000003,1008.048,30.219,48.003,28066.833000000002,197.31900000000002
20240515145006,06,2024-05-15 14:50:00,2.1870000000000003,1008.066,29.95,48.996,24585.084,150.721
20240515150006,06,2024-05-15 15:00:00,3.197,1008.183,29.451999999999998,50.574,25023.166999999998,156.962
20240515151006,06,2024-05-15 15:10:00,2.71,1008.1709999999999,28.969,51.654999999999994,19729.334,92.961
20240515152006,06,2024-05-15 15:20:00,2.5509999999999997,1008.092,28.631,52.620000000000005,17407.417999999998,73.148
20240515153006,06,2024-05-15 15:30:00,2.779,1007.9,28.029000000000003,53.934000000000005,15526.25,59.109
20240515154006,06,2024-05-15 15:40:00,1.688,1008.2090000000001,28.014999999999997,54.349000000000004,11062.668,31.362000000000002
20240515155006,06,2024-05-15 15:50:00,1.67,1008.155,27.625999999999998,55.355999999999995,13172.5,41.073
20240515160006,06,2024-05-15 16:00:00,1.862,1008.4040000000001,27.677,55.254,13223.168,40.992000000000004
20240515161006,06,2024-05-15 16:10:00,1.671,1008.159,27.431,55.414,11106.501,32.114999999999995
20240515162006,06,2024-05-15 16:20:00,1.951,1008.4280000000001,27.154000000000003,56.660000000000004,9006.414999999999,20.185
20240515163006,06,2024-05-15 16:30:00,1.21,1008.701,26.775,58.205999999999996,6408.9169999999995,11.615
20240515164006,06,2024-05-15 16:40:00,1.541,1008.646,26.496,58.928999999999995,6836.582,11.962
20240515165006,06,2024-05-15 16:50:00,1.551,1008.7370000000001,26.399,59.30499999999999,6282.332,9.684000000000001
20240515170006,06,2024-05-15 17:00:00,1.4460000000000002,1009.042,26.387,59.458000000000006,4308.6669999999995,5.1899999999999995
20240515171006,06,2024-05-15 17:10:00,1.167,1009.016,26.195999999999998,60.166999999999994,3630.583,3.44
20240515172006,06,2024-05-15 17:20:00,0.9570000000000001,1008.952,26.008,60.688,2821.166,2.061
20240515173006,06,2024-05-15 17:30:00,1.0699999999999998,1009.0989999999999,25.927,60.83200000000001,2238.083,1.122
20240515174006,06,2024-05-15 17:40:00,1.324,1009.47,25.791000000000004,61.782000000000004,1616.75,0.63
20240515175006,06,2024-05-15 17:50:00,0.6719999999999999,1009.4540000000001,25.675,61.900999999999996,1230.8319999999999,0.387
20240515180006,06,2024-05-15 18:00:00,0.42699999999999994,1009.5799999999999,25.591,62.205999999999996,767.501,0.163
20240515181006,06,2024-05-15 18:10:00,0.2,1009.781,25.623,62.074,485.16700000000003,0.08
20240515182006,06,2024-05-15 18:20:00,0.976,1009.652,25.329,62.709,262.665,0.031
20240515183006,06,2024-05-15 18:30:00,0.42699999999999994,1009.8030000000001,25.275,62.898,69.96000000000001,0.004
20240515184006,06,2024-05-15 18:40:00,0.175,1009.89,25.35,62.835,22.5,0.0
20240516045006,06,2024-05-16 04:50:00,0.0,1011.418,19.130000000000003,90.61800000000001,33.666,0.0
20240516050006,06,2024-05-16 05:00:00,0.225,1011.5620000000001,19.323,86.372,159.75,0.024
20240516051006,06,2024-05-16 05:10:00,0.391,1011.683,19.326,87.027,572.167,0.127
20240516052006,06,2024-05-16 05:20:00,0.392,1011.758,19.808,84.22,1409.167,0.5690000000000001
20240516053006,06,2024-05-16 05:30:00,0.706,1011.86,21.492,75.14099999999999,2974.584,2.473
20240516054006,06,2024-05-16 05:40:00,0.541,1012.043,23.814,67.875,4736.082,5.188
20240516055006,06,2024-05-16 05:50:00,0.515,1012.208,25.125999999999998,64.16499999999999,6539.251,8.339
20240516060006,06,2024-05-16 06:00:00,0.304,1012.342,27.174,57.096000000000004,7757.666,11.732
20240516061006,06,2024-05-16 06:10:00,0.191,1012.458,28.351999999999997,52.544,9657.001,18.008000000000003
20240516062006,06,2024-05-16 06:20:00,0.209,1012.5380000000001,30.201,46.569,10093.833999999999,18.03
20240516063006,06,2024-05-16 06:30:00,0.21799999999999997,1012.68,29.502,48.223,11106.0,19.486
20240516064006,06,2024-05-16 06:40:00,0.095,1013.0040000000001,31.53,43.548,15554.25,42.227
20240516065006,06,2024-05-16 06:50:00,0.017,1013.159,32.925,39.961,16425.667,52.309000000000005
20240516070006,06,2024-05-16 07:00:00,0.244,1013.314,35.75,33.566,19021.667999999998,82.139
20240516071006,06,2024-05-16 07:10:00,0.017,1013.402,36.707,31.188,20678.499,90.642
20240516072006,06,2024-05-16 07:20:00,0.043000000000000003,1013.4959999999999,38.095,28.610000000000003,26209.334,99.664
20240516073006,06,2024-05-16 07:30:00,0.017,1013.4780000000001,38.581,27.226,31157.331,106.103
20240516074006,06,2024-05-16 07:40:00,0.017,1013.4879999999999,39.689,24.766,38089.34300000001,164.62
20240516075006,06,2024-05-16 07:50:00,0.348,1013.475,41.047000000000004,21.907,46672.03,260.229
20240516080006,06,2024-05-16 08:00:00,0.384,1013.327,41.077,20.692,53792.505000000005,373.349
20240516081006,06,2024-05-16 08:10:00,0.11299999999999999,1013.425,42.013999999999996,19.212,56580.89599999999,445.82699999999994
20240516082006,06,2024-05-16 08:20:00,0.349,1013.4309999999999,43.071,17.756,59635.94299999999,529.861
20240516083006,06,2024-05-16 08:30:00,0.24300000000000002,1013.283,42.69,17.387999999999998,67750.272,666.134
20240516084006,06,2024-05-16 08:40:00,0.122,1013.186,45.089999999999996,15.102,77207.765,841.591
20240516085006,06,2024-05-16 08:50:00,0.95,1013.15,43.075,15.252,74543.0,860.9860000000001
20240516090006,06,2024-05-16 09:00:00,1.943,1013.0409999999999,38.735,21.823,82678.89,969.6700000000001
20240516091006,06,2024-05-16 09:10:00,1.968,1012.7520000000001,38.565,21.569,95898.317,1257.847
20240516092006,06,2024-05-16 09:20:00,1.472,1012.658,39.480000000000004,19.389000000000003,101841.299,1458.085
20240516093006,06,2024-05-16 09:30:00,3.5090000000000003,1012.53,37.211,24.910000000000004,58276.786,579.665
20240516094006,06,2024-05-16 09:40:00,4.287,1012.394,31.811,36.150999999999996,52423.826,582.281
20240516095006,06,2024-05-16 09:50:00,4.86,1012.2969999999999,31.28,38.043,58046.246999999996,690.85
20240516100006,06,2024-05-16 10:00:00,3.5460000000000003,1012.18,32.694,35.058,82117.36600000001,1256.578
20240516101006,06,2024-05-16 10:10:00,3.972,1012.068,32.963,34.179,79720.872,1217.739
20240516102006,06,2024-05-16 10:20:00,4.531000000000001,1012.039,32.818,33.730000000000004,87391.011,1384.276
20240516103006,06,2024-05-16 10:30:00,4.703,1011.952,31.125,37.226,47391.319,461.072
20240516104006,06,2024-05-16 10:40:00,3.536,1012.0290000000001,30.594,39.331,51025.248999999996,566.4159999999999
20240516105006,06,2024-05-16 10:50:00,4.225,1011.9100000000001,29.843,40.955,48833.490000000005,596.2729999999999
20240516110006,06,2024-05-16 11:00:00,3.066,1011.905,31.347,37.626999999999995,58111.893,886.552
20240516111006,06,2024-05-16 11:10:00,3.684,1011.8430000000001,30.377999999999997,39.848,39359.854999999996,348.434
20240516112006,06,2024-05-16 11:20:00,3.474,1011.767,29.333999999999996,42.441,38799.782,341.323
20240516113006,06,2024-05-16 11:30:00,4.086,1011.908,30.329,40.255,55897.547,892.5040000000001
20240516114006,06,2024-05-16 11:40:00,3.031,1011.7940000000001,30.393,40.868,38842.806,580.67
20240516115006,06,2024-05-16 11:50:00,3.4229999999999996,1011.668,32.135000000000005,36.447,58492.951,1093.502
20240516120006,06,2024-05-16 12:00:00,3.067,1011.615,31.514,37.761,41065.562,466.89099999999996
20240516121006,06,2024-05-16 12:10:00,3.876,1011.594,30.802,39.649,43713.115999999995,532.5409999999999
20240516122006,06,2024-05-16 12:20:00,3.963,1011.542,29.823,42.939,41797.933000000005,471.02299999999997
20240516123006,06,2024-05-16 12:30:00,3.2670000000000003,1011.402,30.034,42.247,36420.289000000004,335.998
20240516124006,06,2024-05-16 12:40:00,3.5629999999999997,1011.213,29.307,43.761,34378.388,323.08000000000004
20240516125006,06,2024-05-16 12:50:00,3.511,1011.128,29.747000000000003,42.463,39812.907,463.75
20240516130006,06,2024-05-16 13:00:00,3.0490000000000004,1011.0930000000001,30.335,40.787,44513.561,524.635
20240516131006,06,2024-05-16 13:10:00,2.3600000000000003,1011.057,32.162,36.721999999999994,48489.93,736.269
20240516132006,06,2024-05-16 13:20:00,3.432,1011.007,30.693,39.658,40679.86,489.96000000000004
20240516133006,06,2024-05-16 13:30:00,2.962,1010.7850000000001,29.905,41.489,37956.816000000006,522.704
20240516134006,06,2024-05-16 13:40:00,4.147,1010.615,30.847,38.732,59373.062,1543.615
20240516135006,06,2024-05-16 13:50:00,3.405,1010.642,31.512999999999998,36.989999999999995,42754.952000000005,806.62
20240516140006,06,2024-05-16 14:00:00,2.125,1010.5219999999999,30.131,40.547000000000004,34709.913,367.35299999999995
20240516141006,06,2024-05-16 14:10:00,2.648,1010.5289999999999,30.051,40.612,35690.641,445.264
20240516142006,06,2024-05-16 14:20:00,2.257,1010.5620000000001,29.536,42.357,31227.415,261.771
20240516143006,06,2024-05-16 14:30:00,2.909,1010.426,29.355,42.186,31528.249,287.452
20240516144006,06,2024-05-16 14:40:00,2.109,1010.323,28.544999999999998,44.208999999999996,22460.5,127.428
20240516145006,06,2024-05-16 14:50:00,2.589,1010.092,27.819,46.045,19681.334,98.787
20240516150006,06,2024-05-16 15:00:00,1.7149999999999999,1010.094,27.997000000000003,45.773,20964.917999999998,107.729
20240516151006,06,2024-05-16 15:10:00,1.5070000000000001,1009.984,28.097,45.480000000000004,22037.169,134.325
20240516152006,06,2024-05-16 15:20:00,1.855,1009.892,28.547000000000004,44.394,29466.75,327.15999999999997
20240516153006,06,2024-05-16 15:30:00,3.109,1009.7479999999999,28.307,44.664,23337.083000000002,162.892
20240516154006,06,2024-05-16 15:40:00,1.524,1009.6809999999999,27.413999999999998,48.135000000000005,17993.334,82.14
20240516155006,06,2024-05-16 15:50:00,1.7260000000000002,1009.567,27.365,47.786,18908.001,105.702
20240516160006,06,2024-05-16 16:00:00,1.7600000000000002,1009.586,27.671,46.918,19751.084,113.141
20240516161006,06,2024-05-16 16:10:00,1.2970000000000002,1009.542,27.639,47.480000000000004,13723.331,54.028999999999996
20240516162006,06,2024-05-16 16:20:00,0.514,1009.521,27.112000000000002,48.738,9928.083999999999,27.998
20240516163006,06,2024-05-16 16:30:00,0.905,1009.662,27.143,49.001,12050.333,40.730000000000004
20240516164006,06,2024-05-16 16:40:00,1.193,1009.699,26.939999999999998,48.778999999999996,11020.167,34.269999999999996
20240516165006,06,2024-05-16 16:50:00,0.5389999999999999,1009.8219999999999,27.081,48.935,11649.917,37.42
20240516170006,06,2024-05-16 17:00:00,0.331,1009.781,27.351999999999997,47.529,9234.418,21.416
20240516171006,06,2024-05-16 17:10:00,0.575,1009.8059999999999,26.621999999999996,49.29600000000001,7780.168,16.637
20240516172006,06,2024-05-16 17:20:00,0.164,1009.7610000000001,26.43,50.688,7881.166,19.544999999999998
20240516173006,06,2024-05-16 17:30:00,0.10400000000000001,1009.792,26.409,50.876999999999995,6420.999,11.699
20240516174006,06,2024-05-16 17:40:00,0.043000000000000003,1009.7479999999999,26.343,51.126999999999995,5318.084,8.519
20240516175006,06,2024-05-16 17:50:00,0.017,1009.693,25.924,52.713,3608.083,3.811
20240516180006,06,2024-05-16 18:00:00,0.017,1009.805,25.491,54.391999999999996,2129.918,1.815
20240516181006,06,2024-05-16 18:10:00,0.0,1009.798,25.03,55.980999999999995,1384.417,0.9129999999999999
20240516182006,06,2024-05-16 18:20:00,0.043000000000000003,1009.896,24.773,57.364999999999995,687.0,0.44799999999999995
20240516183006,06,2024-05-16 18:30:00,0.0,1009.961,24.564,58.535000000000004,125.083,0.019
20240516184006,06,2024-05-16 18:40:00,0.0,1010.09,24.459999999999997,59.25666666666666,28.886666666666667,0.0
20240517045006,06,2024-05-17 04:50:00,0.11666666666666665,1008.2933333333334,20.356666666666666,85.65666666666668,26.11,0.0
20240517050006,06,2024-05-17 05:00:00,0.044,1008.3299999999999,20.356,84.702,97.833,0.005
20240517051006,06,2024-05-17 05:10:00,0.034,1008.417,20.466,83.99,359.16700000000003,0.045
20240517052006,06,2024-05-17 05:20:00,0.278,1008.5020000000001,20.541,83.614,985.917,0.307
20240517053006,06,2024-05-17 05:30:00,0.322,1008.5120000000001,20.832,82.272,1930.584,1.0859999999999999
20240517054006,06,2024-05-17 05:40:00,0.12000000000000002,1008.6389999999999,21.252000000000002,80.479,3003.001,2.893
20240517055006,06,2024-05-17 05:50:00,0.10300000000000001,1008.6940000000001,21.6,79.208,3313.416,3.3869999999999996
20240517060006,06,2024-05-17 06:00:00,0.592,1008.836,21.788999999999998,78.83,4047.0,4.670999999999999
20240517061006,06,2024-05-17 06:10:00,0.12000000000000002,1008.8639999999999,22.182,77.02799999999999,6071.582,10.772
20240517062006,06,2024-05-17 06:20:00,0.034,1008.857,22.975,73.87899999999999,9218.919,18.119999999999997
20240517063006,06,2024-05-17 06:30:00,0.06899999999999999,1008.915,23.69,70.998,10605.751,25.235
20240517064006,06,2024-05-17 06:40:00,0.16499999999999998,1008.983,24.425,67.959,13858.166000000001,39.866
20240517065006,06,2024-05-17 06:50:00,0.20800000000000002,1008.9379999999999,25.967000000000002,62.187,16094.332,52.400999999999996
20240517070006,06,2024-05-17 07:00:00,0.087,1008.9350000000001,27.661,56.037,17329.75,58.900999999999996
20240517071006,06,2024-05-17 07:10:00,0.2,1008.985,29.333,50.307,18521.916999999998,72.373
20240517072006,06,2024-05-17 07:20:00,0.21600000000000003,1009.006,32.37,42.273,29903.166000000005,162.89000000000001
20240517073006,06,2024-05-17 07:30:00,0.244,1008.9950000000001,32.164,41.479,24033.749,116.699
20240517074006,06,2024-05-17 07:40:00,0.164,1008.9979999999999,30.916000000000004,44.346,26856.75,137.28
20240517075006,06,2024-05-17 07:50:00,0.305,1009.108,31.143,43.839,31230.083999999995,182.753
20240517080006,06,2024-05-17 08:00:00,0.184,1009.126,33.900999999999996,37.966,46097.216,357.399
20240517081006,06,2024-05-17 08:10:00,0.434,1009.125,35.818,33.571,50990.498999999996,411.986
20240517082006,06,2024-05-17 08:20:00,0.175,1009.226,40.553,25.880000000000003,66087.624,626.857
20240517083006,06,2024-05-17 08:30:00,0.506,1009.0809999999999,42.31699999999999,22.177,68572.702,650.714
20240517084006,06,2024-05-17 08:40:00,0.44299999999999995,1009.0780000000001,42.685,21.597,76817.485,796.553
20240517085006,06,2024-05-17 08:50:00,0.33999999999999997,1009.0229999999999,44.122,19.184,86969.827,1019.664
20240517090006,06,2024-05-17 09:00:00,0.122,1008.9889999999999,43.908,19.796,70914.032,723.913
20240517091006,06,2024-05-17 09:10:00,0.077,1008.882,45.756,17.912,93257.449,1097.827
20240517092006,06,2024-05-17 09:20:00,0.209,1008.7610000000001,48.102999999999994,15.065999999999999,101084.635,1280.608
20240517093006,06,2024-05-17 09:30:00,0.30300000000000005,1008.741,49.928999999999995,13.142,111671.28400000001,1654.9009999999998
20240517094006,06,2024-05-17 09:40:00,0.462,1008.6270000000001,48.516,14.256,86808.465,1211.78
20240517095006,06,2024-05-17 09:50:00,0.164,1008.3950000000001,46.64,15.754,72914.671,935.2520000000001
20240517100006,06,2024-05-17 10:00:00,0.095,1008.4069999999999,48.638999999999996,13.757,102371.557,1574.086
20240517101006,06,2024-05-17 10:10:00,0.288,1008.2540000000001,46.452999999999996,15.868,48053.455,516.335
20240517102006,06,2024-05-17 10:20:00,0.261,1008.143,42.161,20.436,36907.909999999996,338.997
20240517103006,06,2024-05-17 10:30:00,0.23500000000000001,1008.03,39.037,24.619,25272.333000000002,186.111
20240517104006,06,2024-05-17 10:40:00,0.9390000000000001,1007.8399999999999,35.297000000000004,31.309000000000005,30326.999,282.983
20240517105006,06,2024-05-17 10:50:00,1.306,1007.826,34.529,33.394,29405.916000000005,225.123
20240517110006,06,2024-05-17 11:00:00,0.697,1007.765,34.44,34.12,39875.72,334.557
20240517111006,06,2024-05-17 11:10:00,0.043000000000000003,1007.5799999999999,37.445,28.885,37545.839,286.288
20240517112006,06,2024-05-17 11:20:00,0.47000000000000003,1007.515,37.678,28.77,35794.60400000001,329.85
20240517113006,06,2024-05-17 11:30:00,0.22599999999999998,1007.335,39.934000000000005,25.623,56465.359,945.8030000000001
20240517114006,06,2024-05-17 11:40:00,0.191,1007.299,41.263999999999996,23.749000000000002,55698.451,877.7719999999999
20240517115006,06,2024-05-17 11:50:00,0.305,1007.191,41.498000000000005,23.098,56603.898,940.512
20240517120006,06,2024-05-17 12:00:00,0.20800000000000002,1007.0840000000001,39.957,25.253,40364.612,436.01000000000005
20240517121006,06,2024-05-17 12:10:00,0.225,1006.958,36.938,30.240999999999996,19770.333000000002,88.112
20240517122006,06,2024-05-17 12:20:00,0.147,1006.9,34.045,36.028000000000006,11328.917,28.499000000000002
20240517123006,06,2024-05-17 12:30:00,0.034,1006.768,32.123000000000005,40.512,8550.833999999999,15.965
20240517124006,06,2024-05-17 12:40:00,0.043000000000000003,1006.7209999999999,31.057,43.535000000000004,7353.75,12.381
20240517125006,06,2024-05-17 12:50:00,0.0,1006.677,30.410000000000004,44.815999999999995,5768.0830000000005,7.8260000000000005
20240517130006,06,2024-05-17 13:00:00,0.0,1006.528,29.875,46.531,5475.584,6.736
20240517131006,06,2024-05-17 13:10:00,0.0,1006.49,29.148000000000003,51.019,8488.166000000001,18.101
20240517132006,06,2024-05-17 13:20:00,0.06000000000000001,1006.348,28.526,57.939,13869.083999999999,49.762
20240517133006,06,2024-05-17 13:30:00,0.017,1006.3770000000001,27.941000000000003,66.952,15875.082,65.814
20240517134006,06,2024-05-17 13:40:00,0.078,1006.242,27.819,64.314,16835.916,73.264
20240517135006,06,2024-05-17 13:50:00,0.0,1006.243,28.943,61.476,18077.166,84.736
20240517140006,06,2024-05-17 14:00:00,0.0,1006.3149999999999,30.184000000000005,55.052,17776.582000000002,89.043
20240517141006,06,2024-05-17 14:10:00,0.0,1006.186,31.673000000000002,50.05,28880.917999999998,235.632
20240517142006,06,2024-05-17 14:20:00,0.0,1006.268,33.567,43.032,29827.666999999998,250.98499999999999
20240517143006,06,2024-05-17 14:30:00,0.095,1006.256,32.804,43.757,12217.916000000001,47.987
20240517144006,06,2024-05-17 14:40:00,0.026000000000000002,1006.2120000000001,31.788999999999998,46.074,7729.1669999999995,16.119999999999997
20240517145006,06,2024-05-17 14:50:00,0.0,1006.219,30.485000000000003,48.683,6380.084,10.651
20240517150006,06,2024-05-17 15:00:00,0.0,1006.219,29.99,51.376999999999995,7728.750999999999,13.465
20240517151006,06,2024-05-17 15:10:00,0.095,1006.344,29.585,54.053,7836.916,11.565000000000001
20240517152006,06,2024-05-17 15:20:00,0.051000000000000004,1006.1870000000001,29.076999999999998,55.080999999999996,8747.833,16.865000000000002
20240517153006,06,2024-05-17 15:30:00,0.0,1006.033,29.639999999999997,53.974000000000004,15328.166999999998,69.981
20240517154006,06,2024-05-17 15:40:00,0.0,1006.122,31.256999999999998,49.749,19121.251,101.80499999999999
20240517155006,06,2024-05-17 15:50:00,0.034,1006.118,33.426,43.681,28207.999,323.44500000000005
20240517160006,06,2024-05-17 16:00:00,0.043000000000000003,1006.05,35.765,37.575,29821.665,387.31800000000004
20240517161006,06,2024-05-17 16:10:00,0.0,1005.8030000000001,35.568,36.896,18252.083,140.697
20240517162006,06,2024-05-17 16:20:00,0.183,1006.0350000000001,33.733999999999995,39.342,11214.582,60.738
20240517163006,06,2024-05-17 16:30:00,0.043000000000000003,1006.0540000000001,32.138,43.763,5466.751,7.731999999999999
20240517164006,06,2024-05-17 16:40:00,0.0,1006.1200000000001,30.944,47.529999999999994,4827.5,5.236
20240517165006,06,2024-05-17 16:50:00,0.0,1006.146,29.213,52.79299999999999,3007.084,1.903
20240517170006,06,2024-05-17 17:00:00,0.017,1006.274,28.419,55.93300000000001,2754.666,1.6460000000000001
20240517171006,06,2024-05-17 17:10:00,0.0,1006.4469999999999,27.99,57.45,1880.6680000000001,0.8949999999999999
