Serial,LocationCode,TimeGroup,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240311074003,03,2024-03-11 07:40:00,1.55,1014.7540000000001,18.423000000000002,72.273,8872.917,16.544
20240311075003,03,2024-03-11 07:50:00,2.282,1014.756,18.672,70.691,10143.001,21.566
20240311080003,03,2024-03-11 08:00:00,1.952,1014.8430000000001,19.246,68.933,13683.751,38.704
20240311081003,03,2024-03-11 08:10:00,1.741,1014.787,19.895,66.865,15507.335000000001,49.292
20240311082003,03,2024-03-11 08:20:00,1.847,1014.71,20.622,64.559,18439.416,69.73400000000001
20240311083003,03,2024-03-11 08:30:00,1.342,1014.664,21.497999999999998,62.057,21263.333000000002,88.509
20240311084003,03,2024-03-11 08:40:00,1.0539999999999998,1014.6209999999999,22.092,60.480999999999995,18923.417999999998,74.297
20240311085003,03,2024-03-11 08:50:00,1.429,1014.5530000000001,22.137999999999998,59.936,21491.333000000002,96.51700000000001
20240311090003,03,2024-03-11 09:00:00,1.4969999999999999,1014.4680000000001,23.177,56.027,27892.085,155.152
20240311091003,03,2024-03-11 09:10:00,1.2109999999999999,1014.3950000000001,24.978,51.164,45890.915,407.381
20240311092003,03,2024-03-11 09:20:00,1.5,1014.1379999999999,29.331,40.578,79165.638,1004.6940000000001
20240311093003,03,2024-03-11 09:30:00,2.8739999999999997,1013.9639999999999,32.132,33.614999999999995,100007.23199999999,1597.861
20240311094003,03,2024-03-11 09:40:00,1.9780000000000002,1013.7630000000001,33.156,31.339999999999996,102447.74799999999,1569.7559999999999
20240311095003,03,2024-03-11 09:50:00,2.613,1013.7479999999999,30.811,34.847,66478.8,793.017
20240311100003,03,2024-03-11 10:00:00,2.5170000000000003,1013.5709999999999,30.110000000000003,36.088,60564.206999999995,674.904
20240311101003,03,2024-03-11 10:10:00,1.54,1013.4290000000001,32.102999999999994,33.178,65461.95,776.389
20240311102003,03,2024-03-11 10:20:00,2.561,1013.229,31.53,32.968,69597.81700000001,903.5200000000001
20240311103003,03,2024-03-11 10:30:00,2.221,1013.0790000000001,31.704,32.839999999999996,72208.85500000001,1025.5040000000001
20240311104003,03,2024-03-11 10:40:00,2.221,1013.012,31.65,32.766000000000005,51409.311,560.379
20240311105003,03,2024-03-11 10:50:00,2.231,1012.934,29.644,36.195,37090.533,309.977
20240311110003,03,2024-03-11 11:00:00,1.4040000000000001,1012.6899999999999,30.242,35.43,43869.583,409.521
20240311111003,03,2024-03-11 11:10:00,1.8990000000000002,1012.458,28.685000000000002,38.36,25931.833000000002,140.425
20240311112003,03,2024-03-11 11:20:00,1.8199999999999998,1012.2719999999999,27.226999999999997,42.19,20276.499,89.128
20240311113003,03,2024-03-11 11:30:00,1.6280000000000001,1011.9739999999999,27.336000000000002,42.331,24202.165,122.316
20240311114003,03,2024-03-11 11:40:00,2.254,1011.903,26.813,43.363,20043.166,85.779
20240311115003,03,2024-03-11 11:50:00,2.387,1011.7520000000001,25.925,45.21,15645.749,53.86
20240311120003,03,2024-03-11 12:00:00,1.5939999999999999,1011.561,25.585,46.068,13709.917000000001,41.397000000000006
20240311121003,03,2024-03-11 12:10:00,1.343,1011.43,24.832,48.597,12218.667,34.916
20240311122003,03,2024-03-11 12:20:00,1.638,1011.3389999999999,24.705000000000002,49.044,14606.919,48.936
20240311123003,03,2024-03-11 12:30:00,1.48,1011.0930000000001,25.407,48.388,16836.166999999998,62.470000000000006
20240311124003,03,2024-03-11 12:40:00,1.3829999999999998,1010.826,24.788,50.525999999999996,18936.499,74.295
20240311125003,03,2024-03-11 12:50:00,0.75,1010.561,26.497000000000003,46.396,25780.751,144.046
20240311130003,03,2024-03-11 13:00:00,1.3059999999999998,1010.3539999999999,28.419999999999998,41.402,38178.704,345.494
20240311131003,03,2024-03-11 13:10:00,0.836,1010.2090000000001,31.519,34.971,51986.644,851.643
20240311132003,03,2024-03-11 13:20:00,0.539,1010.173,34.034,30.553000000000004,55590.817,1150.446
20240311133003,03,2024-03-11 13:30:00,0.733,1010.016,33.4,31.01,33011.86,264.002
20240311134003,03,2024-03-11 13:40:00,0.383,1009.8119999999999,30.409,36.08,19462.083000000002,81.72
20240311135003,03,2024-03-11 13:50:00,1.002,1009.693,28.875,40.757999999999996,22217.916999999998,107.202
20240311140003,03,2024-03-11 14:00:00,0.627,1009.668,26.851,47.483,15778.832999999999,53.88000000000001
20240311141003,03,2024-03-11 14:10:00,0.034,1009.6030000000001,26.04,51.75599999999999,11277.583,26.524
20240311142003,03,2024-03-11 14:20:00,0.0,1009.5020000000001,25.365000000000002,52.015,12906.5,36.445
20240311143003,03,2024-03-11 14:30:00,0.0,1009.338,25.558,50.322,10930.75,25.758
20240311144003,03,2024-03-11 14:40:00,0.0,1009.391,25.012999999999998,51.484,7931.5830000000005,12.795
20240311145003,03,2024-03-11 14:50:00,0.20800000000000002,1009.358,24.608,51.251,6088.0,7.531000000000001
20240311150003,03,2024-03-11 15:00:00,0.174,1009.4,24.232999999999997,53.977,5186.75,5.982
20240311151003,03,2024-03-11 15:10:00,0.724,1009.36,23.856,57.08200000000001,6674.416,9.636
20240311152003,03,2024-03-11 15:20:00,1.124,1009.4010000000001,22.219,65.06800000000001,4320.4169999999995,4.192
20240311153003,03,2024-03-11 15:30:00,1.376,1009.4620000000001,21.378999999999998,70.608,5212.416,6.392
20240311154003,03,2024-03-11 15:40:00,1.071,1009.481,20.779,74.429,5164.4169999999995,6.253
20240311155003,03,2024-03-11 15:50:00,1.027,1009.4280000000001,20.914,74.562,5309.666,6.317
20240311160003,03,2024-03-11 16:00:00,1.297,1009.492,20.808,75.265,4468.334,4.615
20240311161003,03,2024-03-11 16:10:00,1.534,1009.475,20.848,73.95,3734.75,3.192
20240311162003,03,2024-03-11 16:20:00,1.7429999999999999,1009.4889999999999,20.709,73.944,2799.751,1.794
20240311163003,03,2024-03-11 16:30:00,2.0460000000000003,1009.469,20.490000000000002,74.51,2682.083,1.6780000000000002
20240311164003,03,2024-03-11 16:40:00,1.7759999999999998,1009.499,19.951,77.578,1956.584,0.9410000000000001
20240311165003,03,2024-03-11 16:50:00,1.359,1009.461,19.946,78.327,1349.166,0.43899999999999995
20240311170003,03,2024-03-11 17:00:00,1.089,1009.314,19.921,79.28,1332.333,0.479
20240311171003,03,2024-03-11 17:10:00,0.374,1009.229,19.637,82.059,1312.833,0.458
20240311172003,03,2024-03-11 17:20:00,0.22599999999999998,1009.356,19.715,81.89099999999999,755.167,0.183
20240311173003,03,2024-03-11 17:30:00,0.47000000000000003,1009.1940000000001,19.696,82.414,417.49899999999997,0.061
20240311174003,03,2024-03-11 17:40:00,0.147,1009.042,19.486,84.543,237.00099999999998,0.025
20240311175003,03,2024-03-11 17:50:00,0.27,1008.961,19.41,86.476,84.834,0.007000000000000001
20240311180003,03,2024-03-11 18:00:00,0.435,1008.8199999999999,19.2575,87.64750000000001,41.042500000000004,0.0025
20240312053003,03,2024-03-12 05:30:00,1.1900000000000002,1010.8066666666667,17.54,95.92666666666666,28.333333333333332,0.0
20240312054003,03,2024-03-12 05:40:00,2.133,1010.9290000000001,17.338,93.34400000000001,85.917,0.008
20240312055003,03,2024-03-12 05:50:00,2.0989999999999998,1011.1629999999999,17.130000000000003,91.59400000000001,210.583,0.029000000000000005
20240312060003,03,2024-03-12 06:00:00,1.358,1011.4559999999999,17.07,91.75399999999999,315.75,0.05900000000000001
20240312061003,03,2024-03-12 06:10:00,0.549,1011.6370000000001,17.017000000000003,92.732,463.41700000000003,0.10800000000000001
20240312062003,03,2024-03-12 06:20:00,0.49499999999999994,1011.8399999999999,17.077,94.012,814.5,0.27
20240312063003,03,2024-03-12 06:30:00,1.038,1011.9770000000001,17.172,94.47999999999999,1285.417,0.592
20240312064003,03,2024-03-12 06:40:00,0.951,1012.15,17.179,92.029,1698.917,1.014
20240312065003,03,2024-03-12 06:50:00,0.505,1012.3430000000001,17.249000000000002,91.017,2129.415,1.629
20240312070003,03,2024-03-12 07:00:00,0.924,1012.476,17.163999999999998,86.566,2863.166,2.753
20240312071003,03,2024-03-12 07:10:00,1.087,1012.756,17.057,84.547,3620.833,4.099
20240312072003,03,2024-03-12 07:20:00,0.932,1012.851,17.274,87.99600000000001,4235.751,5.361
20240312073003,03,2024-03-12 07:30:00,1.638,1013.0899999999999,17.483,86.308,5040.1669999999995,7.090999999999999
20240312074003,03,2024-03-12 07:40:00,0.618,1013.3430000000001,17.625,85.974,5637.9169999999995,8.607
20240312075003,03,2024-03-12 07:50:00,0.47000000000000003,1013.597,17.865,85.13199999999999,6464.001,10.484
20240312080003,03,2024-03-12 08:00:00,0.644,1013.7819999999999,18.108,85.28999999999999,7360.6669999999995,13.005
20240312081003,03,2024-03-12 08:10:00,1.106,1013.854,18.329,85.24600000000001,7663.4169999999995,14.748
20240312082003,03,2024-03-12 08:20:00,1.359,1013.939,18.535,85.587,8477.417,17.747
20240312083003,03,2024-03-12 08:30:00,1.5,1013.966,19.020000000000003,85.204,10850.083,28.232999999999997
20240312084003,03,2024-03-12 08:40:00,2.0989999999999998,1014.0409999999999,19.317,82.826,13169.333999999999,40.082
20240312085003,03,2024-03-12 08:50:00,1.541,1014.0139999999999,19.794999999999998,79.83500000000001,16972.75,64.352
20240312090003,03,2024-03-12 09:00:00,1.2630000000000001,1014.0409999999999,20.704,78.214,20990.583000000002,97.132
20240312091003,03,2024-03-12 09:10:00,1.637,1014.1270000000001,21.330000000000002,74.864,19920.249,90.72200000000001
20240312092003,03,2024-03-12 09:20:00,1.272,1014.299,21.467000000000002,72.122,19135.834,84.889
20240312093003,03,2024-03-12 09:30:00,1.2970000000000002,1014.382,22.014,71.13,21605.001,102.245
20240312094003,03,2024-03-12 09:40:00,2.0650000000000004,1014.508,23.049,66.84700000000001,33538.446,250.141
20240312095003,03,2024-03-12 09:50:00,1.567,1014.4100000000001,26.837,57.548,76044.288,1032.41
20240312100003,03,2024-03-12 10:00:00,1.202,1014.4530000000001,27.008,53.370000000000005,43565.4,422.831
20240312101003,03,2024-03-12 10:10:00,1.342,1014.4010000000001,27.032999999999998,51.301,45774.738,465.878
20240312102003,03,2024-03-12 10:20:00,1.375,1014.518,27.076,48.980000000000004,38754.133,342.885
20240312103003,03,2024-03-12 10:30:00,1.4969999999999999,1014.5219999999999,26.619999999999997,47.847,37928.83,323.06100000000004
20240312104003,03,2024-03-12 10:40:00,1.6629999999999998,1014.5530000000001,26.719,47.58,39034.381,349.453
20240312105003,03,2024-03-12 10:50:00,1.323,1014.483,26.701999999999998,47.941,39894.598,363.069
20240312110003,03,2024-03-12 11:00:00,1.482,1014.4530000000001,26.873,46.763,38638.497,346.95799999999997
20240312111003,03,2024-03-12 11:10:00,1.4380000000000002,1014.3340000000001,26.701999999999998,46.607,39342.108,345.027
20240312112003,03,2024-03-12 11:20:00,1.8719999999999999,1014.2040000000001,26.512,46.171,36235.247,303.993
20240312113003,03,2024-03-12 11:30:00,1.986,1014.1299999999999,25.695,46.863,29985.501,199.862
20240312114003,03,2024-03-12 11:40:00,1.367,1014.159,25.181,48.119,25383.749,150.744
20240312115003,03,2024-03-12 11:50:00,1.682,1013.9379999999999,25.419999999999998,46.933,27305.749,176.739
20240312121003,03,2024-03-12 12:10:00,0.0,1013.91,24.85,47.42,22824.17,126.8
20240312122003,03,2024-03-12 12:20:00,1.2129999999999999,1013.905,24.976,49.237,23144.666999999998,126.649
20240312123003,03,2024-03-12 12:30:00,1.184,1013.778,24.958,48.088,23568.667999999998,125.917
20240312124003,03,2024-03-12 12:40:00,0.915,1013.6030000000001,24.958,48.721999999999994,22084.915,108.11800000000001
20240312125003,03,2024-03-12 12:50:00,0.671,1013.5790000000001,24.716,48.444,19478.833000000002,84.798
20240312130003,03,2024-03-12 13:00:00,0.20099999999999998,1013.491,24.975,48.964999999999996,20043.249,86.612
20240312131003,03,2024-03-12 13:10:00,0.722,1013.3549999999999,24.967000000000002,47.813,18619.585,75.783
20240312132003,03,2024-03-12 13:20:00,0.522,1013.2819999999999,24.647,49.122,17299.416,65.261
20240312133003,03,2024-03-12 13:30:00,0.593,1013.2719999999999,24.349,50.359,15615.667000000001,53.763
20240312134003,03,2024-03-12 13:40:00,0.157,1013.2479999999999,24.06,51.027,14840.083999999999,47.817
20240312135003,03,2024-03-12 13:50:00,0.40099999999999997,1013.2860000000001,24.45,50.900999999999996,15526.832999999999,52.068000000000005
20240312140003,03,2024-03-12 14:00:00,0.7849999999999999,1013.332,24.506,50.05,17447.25,67.964
20240312141003,03,2024-03-12 14:10:00,1.498,1013.342,24.481,50.512,20785.084,96.279
20240312142003,03,2024-03-12 14:20:00,1.464,1013.396,24.386,49.515,19781.584,89.554
20240312143003,03,2024-03-12 14:30:00,1.141,1013.357,24.711,48.771,20636.083000000002,99.143
20240312144003,03,2024-03-12 14:40:00,0.654,1013.35,24.603,48.477,18888.084,87.194
20240312145003,03,2024-03-12 14:50:00,0.704,1013.333,24.500999999999998,48.723,18980.416,85.742
20240312150003,03,2024-03-12 15:00:00,0.749,1013.384,24.785000000000004,47.478,16104.999,67.435
20240312151003,03,2024-03-12 15:10:00,1.5070000000000001,1013.3620000000001,23.381,50.658,13523.667000000001,43.342
20240312152003,03,2024-03-12 15:20:00,1.69,1013.4460000000001,22.884,51.15,14134.916000000001,47.915000000000006
20240312153003,03,2024-03-12 15:30:00,1.334,1013.548,22.678,49.494,12942.833,38.725
20240312154003,03,2024-03-12 15:40:00,1.377,1013.527,23.163999999999998,47.83,18353.083000000002,97.66
20240312155003,03,2024-03-12 15:50:00,0.6639999999999999,1013.484,23.826,47.808,13997.166000000001,56.25
20240312160003,03,2024-03-12 16:00:00,0.383,1013.6,23.113999999999997,49.471000000000004,10097.666000000001,26.122000000000003
20240312161003,03,2024-03-12 16:10:00,0.06100000000000001,1013.673,22.689,52.187,8549.75,19.812
20240312162003,03,2024-03-12 16:20:00,0.052000000000000005,1013.767,22.116,53.859,7061.332,14.478
20240312163003,03,2024-03-12 16:30:00,0.0,1013.875,21.463,57.019000000000005,6526.75,13.05
20240312164003,03,2024-03-12 16:40:00,0.28700000000000003,1013.979,20.838,58.348,6137.751,11.104
20240312165003,03,2024-03-12 16:50:00,0.034,1014.122,20.394,61.614,5249.666,7.904000000000001
20240312170003,03,2024-03-12 17:00:00,0.184,1014.2389999999999,19.94,63.375,4568.166,5.452
20240312171003,03,2024-03-12 17:10:00,0.0,1014.365,19.5,66.05199999999999,4122.1669999999995,4.4670000000000005
20240312172003,03,2024-03-12 17:20:00,0.0,1014.445,19.041999999999998,67.55699999999999,3404.999,3.185
20240312173003,03,2024-03-12 17:30:00,0.0,1014.483,18.732,70.088,2628.416,2.077
20240312174003,03,2024-03-12 17:40:00,0.0,1014.588,18.537,69.95700000000001,1571.583,0.77
20240312175003,03,2024-03-12 17:50:00,0.0,1014.695,18.679,72.44500000000001,647.749,0.158
20240312180003,03,2024-03-12 18:00:00,0.0,1014.747,18.715,73.526,184.501,0.024
20240312181003,03,2024-03-12 18:10:00,0.05833333333333333,1014.8249999999999,18.641666666666666,74.24333333333333,39.583333333333336,0.005
20240313054003,03,2024-03-13 05:40:00,0.0,1017.5,13.985,89.91499999999999,25.0,0.0
20240313055003,03,2024-03-13 05:50:00,0.679,1017.501,13.91,90.344,107.75,0.009
20240313060003,03,2024-03-13 06:00:00,0.41899999999999993,1017.635,13.64,92.666,450.5,0.082
20240313061003,03,2024-03-13 06:10:00,0.11299999999999999,1017.7959999999999,13.414000000000001,94.092,993.75,0.279
20240313062003,03,2024-03-13 06:20:00,0.32999999999999996,1018.0719999999999,13.472,94.883,1558.5,0.689
