Serial,LocationCode,TimeGroup,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240304155016,16,2024-03-04 15:50:00,2.292,1012.3770000000001,25.740999999999996,49.63,6593.6669999999995,5.8549999999999995
20240304160016,16,2024-03-04 16:00:00,2.16,1012.4619999999999,25.663,50.973,6199.084,5.131
20240304161016,16,2024-03-04 16:10:00,2.325,1012.518,25.551,51.404999999999994,5906.666,4.706
20240304162016,16,2024-03-04 16:20:00,2.666,1012.525,25.435,50.67,5504.9169999999995,4.037000000000001
20240304163016,16,2024-03-04 16:30:00,2.308,1012.51,25.404000000000003,52.32000000000001,5642.75,4.797
20240304164016,16,2024-03-04 16:40:00,2.622,1012.734,25.241,57.489,5041.9169999999995,4.034000000000001
20240304165016,16,2024-03-04 16:50:00,1.81,1012.802,25.041,61.701,4528.918,3.586
20240304170016,16,2024-03-04 17:00:00,2.683,1012.896,24.869999999999997,61.424,3156.749,1.661
20240304171016,16,2024-03-04 17:10:00,2.213,1012.96,24.856,62.05,2333.999,1.1480000000000001
20240304172016,16,2024-03-04 17:20:00,2.717,1012.908,24.796,62.512,1686.584,0.5429999999999999
20240304173016,16,2024-03-04 17:30:00,2.195,1012.793,24.616999999999997,63.31,1176.165,0.223
20240304174016,16,2024-03-04 17:40:00,2.431,1012.78,24.432,64.311,745.333,0.097
20240304175016,16,2024-03-04 17:50:00,2.15,1012.734,24.274,65.85,372.33299999999997,0.027000000000000003
20240304180016,16,2024-03-04 18:00:00,1.69,1012.6389999999999,24.157,67.566,95.669,0.004
20240304181016,16,2024-03-04 18:10:00,1.57,1012.54,24.12,68.37,24.17,0.0
20240305055016,16,2024-03-05 05:50:00,0.974,1011.632,20.554000000000002,80.50399999999999,38.166,0.0
20240305060016,16,2024-03-05 06:00:00,1.42,1011.768,20.78,78.99,164.999,0.011
20240305061016,16,2024-03-05 06:10:00,0.0,1011.789,20.974,78.208,447.0,0.097
20240305062016,16,2024-03-05 06:20:00,0.975,1011.5719999999999,21.18,77.34,784.5849999999999,0.22599999999999998
20240305063016,16,2024-03-05 06:30:00,0.7939999999999999,1011.5200000000001,21.378999999999998,76.69300000000001,1755.7489999999998,0.882
20240305064016,16,2024-03-05 06:40:00,0.601,1011.568,21.762,75.303,4643.5,5.114
20240305065016,16,2024-03-05 06:50:00,1.011,1011.664,22.29,73.113,6866.75,9.738
20240305070016,16,2024-03-05 07:00:00,0.43499999999999994,1011.784,22.613999999999997,71.57300000000001,7846.750999999999,11.065999999999999
20240305071016,16,2024-03-05 07:10:00,0.174,1011.686,22.875,70.728,8109.75,10.155
20240305072016,16,2024-03-05 07:20:00,0.915,1011.5530000000001,23.231,69.339,11763.833,22.607999999999997
20240305073016,16,2024-03-05 07:30:00,1.7988888888888885,1011.3122222222222,24.235555555555557,66.10777777777778,29717.147777777773,268.56
20240305074016,16,2024-03-05 07:40:00,1.585,1011.2270000000001,29.681,50.385000000000005,62112.21599999999,880.5880000000001
20240305075016,16,2024-03-05 07:50:00,1.116,1011.1270000000001,33.372,40.749,68771.079,1003.066
20240305080016,16,2024-03-05 08:00:00,0.758,1011.1479999999999,36.712,34.111000000000004,75875.202,1138.6
20240305081016,16,2024-03-05 08:10:00,1.656,1011.152,36.903,33.051,83496.109,1292.635
20240305082016,16,2024-03-05 08:20:00,2.003,1011.0930000000001,36.940999999999995,32.739,89109.727,1398.025
20240305083016,16,2024-03-05 08:30:00,1.316,1010.945,38.918,30.018,93635.876,1416.3020000000001
20240305084016,16,2024-03-05 08:40:00,1.8539999999999999,1010.89,39.152,28.604000000000003,98709.707,1551.712
20240305085016,16,2024-03-05 08:50:00,1.089,1010.765,40.548,27.220999999999997,102162.938,1554.672
20240305090016,16,2024-03-05 09:00:00,1.847,1010.6379999999999,41.661,25.271,105003.798,1584.446
20240305091016,16,2024-03-05 09:10:00,1.9419999999999997,1010.494,41.18,25.435,106900.58,1632.312
20240305092016,16,2024-03-05 09:20:00,0.6,1010.293,44.382,21.573,109848.351,1648.955
20240305093016,16,2024-03-05 09:30:00,0.5589999999999999,1010.308,46.868,18.22,112136.13500000001,1667.673
20240305094016,16,2024-03-05 09:40:00,1.377,1010.1379999999999,46.192,17.75,112963.41400000002,1690.1439999999998
20240305095016,16,2024-03-05 09:50:00,1.002,1009.9399999999999,45.675,19.006999999999998,114407.56499999999,1720.034
20240305100016,16,2024-03-05 10:00:00,2.743,1009.8030000000001,43.896,19.851999999999997,114429.48599999999,1744.291
20240305101016,16,2024-03-05 10:10:00,1.558,1009.6,43.75,20.218,115236.282,1757.002
20240305102016,16,2024-03-05 10:20:00,1.395,1009.467,45.899,18.164,117495.31599999999,1781.6529999999998
20240305103016,16,2024-03-05 10:30:00,1.402,1009.299,48.876,15.892000000000001,115356.677,1718.506
20240305104016,16,2024-03-05 10:40:00,2.291,1009.251,45.155,19.137,102647.926,1674.003
20240305105016,16,2024-03-05 10:50:00,2.455,1009.1700000000001,40.063,26.249000000000002,81256.209,1328.364
20240305110016,16,2024-03-05 11:00:00,3.0149999999999997,1009.075,37.083999999999996,32.053,80379.256,1305.187
20240305111016,16,2024-03-05 11:10:00,2.402,1008.903,37.314,32.028,55959.036,967.74
20240305112016,16,2024-03-05 11:20:00,1.9,1008.723,34.19,38.864,37050.876000000004,533.833
20240305113016,16,2024-03-05 11:30:00,2.456,1008.582,33.827,39.957,39184.319,371.414
20240305114016,16,2024-03-05 11:40:00,1.637,1008.4069999999999,34.077,39.876,34812.518,470.608
20240305115016,16,2024-03-05 11:50:00,1.8539999999999999,1008.2760000000001,31.707,45.743,22649.751,84.673
20240305120016,16,2024-03-05 12:00:00,1.671,1008.1290000000001,30.871,49.041,21704.751,79.58
20240305121016,16,2024-03-05 12:10:00,2.055,1007.952,30.165,53.92999999999999,19444.916999999998,64.634
20240305122016,16,2024-03-05 12:20:00,1.7489999999999999,1007.766,30.151999999999997,55.36800000000001,19309.583000000002,61.536
20240305123016,16,2024-03-05 12:30:00,2.107,1007.5790000000001,29.603,57.952,14842.499,37.275999999999996
20240305124016,16,2024-03-05 12:40:00,1.907,1007.3729999999999,29.264999999999997,59.472,15122.999,38.942
20240305125016,16,2024-03-05 12:50:00,0.7849999999999999,1007.2049999999999,30.375999999999998,56.230999999999995,17212.917,52.188
20240305130016,16,2024-03-05 13:00:00,0.662,1006.9119999999999,30.504,53.836,16754.751,48.809000000000005
20240305131016,16,2024-03-05 13:10:00,0.627,1006.775,31.427999999999997,51.291,22247.022,164.941
20240305132016,16,2024-03-05 13:20:00,0.914,1006.585,30.794,52.758,12127.667,24.645
20240305133016,16,2024-03-05 13:30:00,1.1480000000000001,1006.5260000000001,30.012999999999998,54.034000000000006,12908.083,28.74
20240305134016,16,2024-03-05 13:40:00,1.2269999999999999,1006.2049999999999,30.244999999999997,51.400999999999996,15542.166999999998,41.078
20240305135016,16,2024-03-05 13:50:00,1.038,1006.0049999999999,30.183999999999997,51.340999999999994,14545.083000000002,35.21
20240305140016,16,2024-03-05 14:00:00,1.472,1005.817,29.813,52.932,13029.833999999999,28.673000000000002
20240305141016,16,2024-03-05 14:10:00,1.377,1005.68,29.455000000000002,53.836,13089.417,29.139999999999997
20240305142016,16,2024-03-05 14:20:00,0.975,1005.503,29.456,55.525,11334.583999999999,21.526
20240305143016,16,2024-03-05 14:30:00,1.2289999999999999,1005.4190000000001,28.861,59.888999999999996,9304.583,14.893
20240305144016,16,2024-03-05 14:40:00,1.019,1005.3100000000001,28.897000000000002,60.84400000000001,11951.417,25.112000000000002
20240305145016,16,2024-03-05 14:50:00,0.95,1005.082,28.833999999999996,59.28099999999999,10717.999,19.490000000000002
20240305150016,16,2024-03-05 15:00:00,1.6989999999999998,1005.0409999999999,28.746,58.609,11175.25,20.603
20240305151016,16,2024-03-05 15:10:00,1.428,1005.0229999999999,28.493000000000002,58.684000000000005,9623.333999999999,15.887
20240305152016,16,2024-03-05 15:20:00,1.428,1004.999,28.439999999999998,58.903,9571.333999999999,15.868
20240305153016,16,2024-03-05 15:30:00,1.8820000000000001,1004.994,28.367,59.416999999999994,9783.5,16.613
20240305154016,16,2024-03-05 15:40:00,2.2199999999999998,1005.0629999999999,28.372000000000003,59.608000000000004,9556.499,15.440000000000001
20240305155016,16,2024-03-05 15:50:00,1.473,1005.05,28.156,60.727999999999994,7838.5830000000005,10.062999999999999
20240305160016,16,2024-03-05 16:00:00,2.1439999999999997,1005.082,27.964999999999996,62.44500000000001,6747.5830000000005,7.609999999999999
20240305161016,16,2024-03-05 16:10:00,2.335,1005.0809999999999,27.604000000000003,64.839,5924.584,6.109
20240305162016,16,2024-03-05 16:20:00,2.1420000000000003,1005.1209999999999,27.344,63.217,5644.3330000000005,5.433
20240305163016,16,2024-03-05 16:30:00,2.526,1005.1200000000001,27.048000000000002,65.709,4679.3330000000005,3.675
20240305164016,16,2024-03-05 16:40:00,2.152,1005.241,26.861,66.519,3718.751,2.202
20240305165016,16,2024-03-05 16:50:00,1.272,1005.2450000000001,26.666000000000004,67.90599999999999,2809.501,1.28
20240305170016,16,2024-03-05 17:00:00,1.01,1005.3280000000001,26.542,68.989,2456.583,0.975
20240305171016,16,2024-03-05 17:10:00,1.185,1005.299,26.407999999999998,70.024,2086.166,0.696
20240305172016,16,2024-03-05 17:20:00,1.585,1005.2049999999999,26.137,71.134,1515.499,0.41500000000000004
20240305173016,16,2024-03-05 17:30:00,1.0630000000000002,1005.2629999999999,26.020999999999997,71.636,1068.167,0.223
20240305174016,16,2024-03-05 17:40:00,0.819,1005.3549999999999,25.963,71.73100000000001,640.25,0.081
20240305175016,16,2024-03-05 17:50:00,0.313,1005.6129999999999,25.778000000000002,72.412,330.584,0.023
20240305180016,16,2024-03-05 18:00:00,0.446,1005.5709999999999,25.681,72.977,91.251,0.003
20240305181016,16,2024-03-05 18:10:00,0.78,1005.55,25.58,72.71,21.67,0.0
20240306055016,16,2024-03-06 05:50:00,0.145,1009.2600000000001,20.855,85.58999999999999,49.026666666666664,0.0033333333333333335
20240306060016,16,2024-03-06 06:00:00,0.173,1009.2959999999999,20.839999999999996,85.431,218.336,0.02
20240306061016,16,2024-03-06 06:10:00,0.269,1009.491,21.094,85.013,558.25,0.06999999999999999
20240306062016,16,2024-03-06 06:20:00,0.017,1009.7790000000001,21.454,84.215,463.416,0.051000000000000004
20240306063016,16,2024-03-06 06:30:00,0.017,1009.9350000000001,21.853,82.888,494.99899999999997,0.08
20240306064016,16,2024-03-06 06:40:00,0.5820000000000001,1009.994,22.472,80.90700000000001,2517.249,1.847
20240306065016,16,2024-03-06 06:50:00,0.792,1010.1880000000001,23.476,77.136,5093.501,6.651000000000001
20240306070016,16,2024-03-06 07:00:00,0.078,1010.311,23.95,76.389,4595.999,4.755
20240306071016,16,2024-03-06 07:10:00,1.149,1010.768,23.768,79.652,1998.583,1.282
20240306072016,16,2024-03-06 07:20:00,1.741,1011.019,23.856,82.526,3402.167,2.769
20240306073016,16,2024-03-06 07:30:00,1.272,1011.153,24.098,82.21900000000001,5259.585,6.531000000000001
20240306074016,16,2024-03-06 07:40:00,2.073,1011.3979999999999,24.182,81.41499999999999,5964.416,7.907000000000001
20240306075016,16,2024-03-06 07:50:00,2.4379999999999997,1011.68,23.966,82.1,4032.083,4.186999999999999
20240306080016,16,2024-03-06 08:00:00,2.449,1011.9219999999999,22.911,87.547,1462.917,0.461
20240306081016,16,2024-03-06 08:10:00,3.3869999999999996,1012.193,22.084,90.16900000000001,5322.334,5.585
20240306082016,16,2024-03-06 08:20:00,3.084,1012.3030000000001,22.174,88.787,10416.251,20.228
20240306083016,16,2024-03-06 08:30:00,3.197,1012.4559999999999,22.226999999999997,87.84100000000001,10646.168,21.881
20240306084016,16,2024-03-06 08:40:00,2.664,1012.691,21.802,88.818,3671.833,2.4829999999999997
20240306085016,16,2024-03-06 08:50:00,3.6049999999999995,1012.8430000000001,21.408,88.892,3227.166,1.704
20240306090016,16,2024-03-06 09:00:00,3.0469999999999997,1012.972,21.356,88.313,3940.167,2.497
20240306091016,16,2024-03-06 09:10:00,2.681,1013.0619999999999,21.406,87.62,4379.334,3.022
20240306092016,16,2024-03-06 09:20:00,3.623,1013.031,21.444,87.103,4927.918,3.9200000000000004
20240306093016,16,2024-03-06 09:30:00,2.873,1013.216,21.284,86.449,4946.1669999999995,3.8259999999999996
20240306094016,16,2024-03-06 09:40:00,3.1879999999999997,1013.298,21.163,86.471,4532.168,3.1380000000000003
20240306095016,16,2024-03-06 09:50:00,3.283,1013.4350000000001,21.104,84.749,3974.835,2.323
20240306100016,16,2024-03-06 10:00:00,3.9370000000000003,1013.549,21.059,84.896,3741.166,2.02
20240306101016,16,2024-03-06 10:10:00,3.685,1013.5790000000001,20.887999999999998,84.87899999999999,3836.917,2.111
20240306102016,16,2024-03-06 10:20:00,3.8230000000000004,1013.6020000000001,20.71,85.046,4611.834,3.2039999999999997
20240306103016,16,2024-03-06 10:30:00,4.642,1013.5459999999999,20.693,85.115,5930.3330000000005,5.353
20240306104016,16,2024-03-06 10:40:00,3.807,1013.5319999999999,20.586000000000002,85.002,5514.9169999999995,4.599
20240306105016,16,2024-03-06 10:50:00,4.236,1013.54,20.445,84.327,5435.085,4.346
20240306110016,16,2024-03-06 11:00:00,3.4219999999999997,1013.618,20.436,84.018,4783.666,3.279
20240306111016,16,2024-03-06 11:10:00,4.154999999999999,1013.633,20.047,84.738,5397.918,4.262
20240306112016,16,2024-03-06 11:20:00,3.65,1013.521,19.971,85.015,5350.916,4.184
20240306113016,16,2024-03-06 11:30:00,3.04,1013.445,19.994999999999997,84.49199999999999,5843.498,5.173
20240306114016,16,2024-03-06 11:40:00,3.693,1013.408,19.825,84.538,7194.916,8.635
20240306115016,16,2024-03-06 11:50:00,4.051,1013.366,19.637,85.70599999999999,8275.917,11.540000000000001
20240306120016,16,2024-03-06 12:00:00,3.1630000000000003,1013.2700000000001,19.703,86.584,8929.416000000001,14.541
20240306121016,16,2024-03-06 12:10:00,3.207,1013.2149999999999,19.753,86.211,9430.751,16.693
20240306122016,16,2024-03-06 12:20:00,3.414,1013.1020000000001,19.503,87.455,7280.25,9.305
20240306123016,16,2024-03-06 12:30:00,3.354,1012.893,19.566,86.557,10610.999,17.426
20240306124016,16,2024-03-06 12:40:00,4.068,1012.82,19.343,87.205,10291.833,16.031
20240306125016,16,2024-03-06 12:50:00,2.8920000000000003,1012.823,19.328,86.885,9570.002,13.060999999999998
20240306130016,16,2024-03-06 13:00:00,3.127,1012.6389999999999,19.32,86.74199999999999,9149.999,12.309999999999999
20240306131016,16,2024-03-06 13:10:00,3.057,1012.519,19.309,86.999,7403.1669999999995,7.802
20240306132016,16,2024-03-06 13:20:00,3.528,1012.449,19.137,88.089,8685.918,9.666
20240306133016,16,2024-03-06 13:30:00,4.392,1012.317,19.057,86.9,8778.667,11.383
20240306134016,16,2024-03-06 13:40:00,3.563,1012.3100000000001,19.111,86.067,7868.834,10.296000000000001
20240306135016,16,2024-03-06 13:50:00,2.6719999999999997,1012.137,19.368000000000002,84.76599999999999,7602.085000000001,9.931000000000001
20240306140016,16,2024-03-06 14:00:00,2.272,1012.0219999999999,19.778,82.514,7429.4169999999995,9.398
20240306141016,16,2024-03-06 14:10:00,2.543,1012.0020000000001,19.914,81.474,6764.835000000001,7.865
20240306142016,16,2024-03-06 14:20:00,2.58,1011.957,19.978,80.689,6559.1669999999995,7.383
20240306143016,16,2024-03-06 14:30:00,2.482,1011.9590000000001,19.867,81.171,5980.5830000000005,6.174
20240306144016,16,2024-03-06 14:40:00,2.934,1011.948,19.922,80.374,6206.1669999999995,6.562
20240306145016,16,2024-03-06 14:50:00,2.465,1011.9440000000001,19.943,79.685,6283.168,6.881
20240306150016,16,2024-03-06 15:00:00,2.4210000000000003,1011.945,19.901,80.225,6072.332,6.435
20240306151016,16,2024-03-06 15:10:00,2.098,1011.997,19.682,82.15599999999999,5145.501,4.559
20240306152016,16,2024-03-06 15:20:00,2.0620000000000003,1012.165,19.482,82.744,4711.584,3.768
20240306153016,16,2024-03-06 15:30:00,1.828,1012.3369999999999,19.366,84.549,3993.001,2.875
20240306154016,16,2024-03-06 15:40:00,2.5,1012.414,19.279,84.375,3920.668,2.7969999999999997
20240306155016,16,2024-03-06 15:50:00,1.943,1012.5930000000001,19.225,85.646,2981.416,1.6510000000000002
20240306160016,16,2024-03-06 16:00:00,1.584,1012.759,19.012,87.81800000000001,2444.751,1.101
20240306161016,16,2024-03-06 16:10:00,1.324,1012.865,18.956,89.32300000000001,2176.332,0.975
20240306162016,16,2024-03-06 16:20:00,1.845,1012.891,18.625,88.40799999999999,1940.502,0.82
20240306163016,16,2024-03-06 16:30:00,0.766,1013.118,18.644,90.723,1405.25,0.538
20240306164016,16,2024-03-06 16:40:00,1.959,1013.183,18.589000000000002,90.066,1374.499,0.508
20240306165016,16,2024-03-06 16:50:00,1.9349999999999998,1013.259,18.338,90.338,1249.75,0.35700000000000004
20240306170016,16,2024-03-06 17:00:00,2.178,1013.3950000000001,18.414,89.421,1094.416,0.278
